Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
3:15:00 AM,10,0.9001866013847694,-1.2837178159282177,-1.054128881344485,-0.8732691665594505,1.4904611398747702,-1.1459120588393625,0.7064463454909574
3:30:00 AM,10,0.9001866013847694,-1.3060663943778361,-1.054128881344485,-1.0333115990304869,1.3993218536369096,-1.2173513364746114,0.7064463454909574
3:45:00 AM,10,0.9001866013847694,-1.2390206590289803,-0.9674510461332897,-0.8732691665594505,1.7638789985883518,-1.0387531423864893,0.7064463454909574
4:00:00 AM,10,0.9001866013847694,0.3700769893435582,-0.44738403486611766,-0.7932479503239322,-0.7880210160717432,-0.12790235253706653,-0.13669956354497168
4:15:00 AM,10,0.9001866013847694,0.12424262639775369,-0.7940953757108989,-1.0333115990304869,1.0347647086854674,-0.0921827137194421,0.7064463454909574
4:30:00 AM,10,0.9001866013847694,0.5265170384908884,-0.18735052923253165,-0.8732691665594505,-0.7880210160717432,0.03283602214224337,-0.13669956354497168
4:45:00 AM,10,0.9001866013847694,0.25833409709546523,-0.7940953757108989,-1.0333115990304869,-0.058906726168858975,-0.19934163017231535,-0.13669956354497168
5:00:00 AM,10,0.9001866013847694,0.548865616940507,-0.8807732109220944,-1.0333115990304869,0.3056504187825832,0.08641548036867999,0.7064463454909574
5:15:00 AM,10,0.9001866013847694,0.4147741462427954,-0.9674510461332897,-0.47316308538185947,0.39678970502044375,0.10427529977749221,0.7064463454909574
5:30:00 AM,10,0.9001866013847694,0.5041684600412697,-0.3607061996549223,-0.5531843016173776,-0.7880210160717432,0.050695841551055575,0.7064463454909574
5:45:00 AM,10,0.9001866013847694,0.7053056660878371,1.286172669357789,0.16700664450228622,-0.9702995885474643,0.675789520859483,0.7064463454909574
6:00:00 AM,10,0.9001866013847694,0.928791450584023,-0.18735052923253165,0.8871975906219501,-0.6968817298338827,0.765088617903544,0.7064463454909574
6:15:00 AM,10,0.9001866013847694,0.3700769893435582,1.1994948341465936,-0.1530782204397866,-1.243717447261046,0.2650136744568021,0.7064463454909574
6:30:00 AM,10,0.9001866013847694,0.6159113522893627,0.3327164820346404,0.8871975906219501,-0.7880210160717432,0.604350243224234,0.7064463454909574
6:45:00 AM,10,0.9001866013847694,1.3981115980260135,0.5060721524570311,0.08698542826676801,-1.1525781610231856,1.015126089626915,0.7064463454909574
7:00:00 AM,10,0.9001866013847694,0.9958371859328787,0.5927499876682264,-0.0730570042042684,-0.42346387112030115,0.8186680761299806,0.7064463454909574
7:15:00 AM,10,0.9001866013847694,1.2640201273283018,0.07268297640105437,-0.23309943667530483,-1.243717447261046,0.7293689790859196,0.7064463454909574
7:30:00 AM,10,0.9001866013847694,0.5935627738397441,0.15936081161224971,0.24702786073780442,-0.6057424435960223,0.4436118685449242,0.7064463454909574
7:45:00 AM,10,0.9001866013847694,1.7333402747702922,1.546206174991375,0.32704907697332264,-0.6057424435960223,1.6580795883441544,-1.82299138161683
8:00:00 AM,10,0.9001866013847694,1.532203068723725,0.5060721524570311,0.6471339419153954,-0.6968817298338827,1.3366028389855347,-1.82299138161683
8:15:00 AM,10,0.9001866013847694,1.532203068723725,1.546206174991375,0.16700664450228622,-0.42346387112030115,1.4973412136648445,-1.82299138161683
8:30:00 AM,10,0.9001866013847694,1.196974391979446,0.07268297640105437,0.08698542826676801,-0.5146031573581616,0.8901073537652294,0.7064463454909574
8:45:00 AM,10,0.9001866013847694,1.6439459609718179,-0.013994858810140965,0.7271551581509137,-0.5146031573581616,1.372322477803159,-1.82299138161683
9:00:00 AM,10,0.9001866013847694,0.16893978329699086,-0.27402836444372697,0.08698542826676801,-0.15004601240671953,0.06855566095986779,0.7064463454909574
9:15:00 AM,10,0.9001866013847694,-0.7250033546877528,-0.013994858810140965,-0.313120652910823,-1.1525781610231856,-0.8780147677071793,-0.13669956354497168
9:30:00 AM,10,0.9001866013847694,0.0795454694985165,-0.27402836444372697,1.0472400230929866,-0.8791603023096038,0.06855566095986779,-0.9798454725809008
9:45:00 AM,10,0.9001866013847694,0.0795454694985165,-0.013994858810140965,-0.23309943667530483,-1.243717447261046,-0.2350612689899398,-0.13669956354497168
10:00:00 AM,10,0.9001866013847694,-0.23333462879614378,-0.1006726940213363,-0.313120652910823,-0.15004601240671953,-0.3065005466251886,-0.13669956354497168
10:15:00 AM,10,0.9001866013847694,-0.7473519331373714,-0.44738403486611766,1.1272612393285046,-0.6057424435960223,-0.5565380183485595,0.7064463454909574
10:30:00 AM,10,0.9001866013847694,-0.27803178569538095,0.07268297640105437,-0.47316308538185947,-1.243717447261046,-0.5565380183485595,-0.13669956354497168
10:45:00 AM,10,0.9001866013847694,-0.7026547762381342,-0.18735052923253165,-0.313120652910823,1.4904611398747702,-0.3779398242604375,0.7064463454909574
11:00:00 AM,10,0.9001866013847694,-0.7473519331373714,-0.18735052923253165,-0.23309943667530483,0.6702075637340253,-0.5565380183485595,0.7064463454909574
11:15:00 AM,10,0.9001866013847694,-0.4121232563930925,-0.18735052923253165,-0.6332055178528959,0.5790682774961649,-0.3957996436692497,0.7064463454909574
11:30:00 AM,10,0.9001866013847694,-0.8367462469358458,-1.054128881344485,-0.6332055178528959,0.9436254224476069,-0.8422951288895549,0.7064463454909574
11:45:00 AM,10,0.9001866013847694,-0.6803061977885156,-0.44738403486611766,0.006964212031249799,1.3993218536369096,-0.3600800048516252,0.7064463454909574
12:00:00 PM,10,0.9001866013847694,-0.6132604624396598,-0.18735052923253165,-0.39314186914634125,1.125903994923328,-0.3957996436692497,0.7064463454909574
12:15:00 PM,10,0.9001866013847694,-0.7473519331373714,-0.7940953757108989,-0.0730570042042684,1.4904611398747702,-0.4850987407133107,0.7064463454909574
12:30:00 PM,10,0.9001866013847694,-0.2556832072457624,-0.6207397052885083,-0.0730570042042684,0.9436254224476069,-0.16362199135469094,0.7064463454909574
12:45:00 PM,10,0.9001866013847694,-0.3003803641449995,-0.8807732109220944,-0.0730570042042684,0.9436254224476069,-0.252921088398752,0.7064463454909574
1:00:00 PM,10,0.9001866013847694,0.05719689104889791,0.5927499876682264,0.40707029320884086,1.0347647086854674,0.4614716879537364,0.7064463454909574
1:15:00 PM,10,0.9001866013847694,0.16893978329699086,0.24603864682344503,-0.7932479503239322,-0.15004601240671953,-0.020743436084193264,-0.13669956354497168
1:30:00 PM,10,0.9001866013847694,-0.9931862960831759,0.5060721524570311,0.40707029320884086,0.39678970502044375,-0.5208183795309351,0.7064463454909574
1:45:00 PM,10,0.9001866013847694,-0.05454600119919504,-0.1006726940213363,0.24702786073780442,-0.6968817298338827,-0.14576217194587873,0.7064463454909574
2:00:00 PM,10,0.9001866013847694,-1.3060663943778361,0.4193943172458357,0.5671127256798772,-0.058906726168858975,-0.8422951288895549,0.7064463454909574
2:15:00 PM,10,0.9001866013847694,0.23598551864584666,0.24603864682344503,1.5273673205060956,-0.15004601240671953,0.5507707849977974,-0.9798454725809008
2:30:00 PM,10,0.9001866013847694,-0.1439403149976694,0.15936081161224971,0.40707029320884086,0.8524861362097464,0.17571457741274105,0.7064463454909574
2:45:00 PM,10,0.9001866013847694,0.548865616940507,-0.27402836444372697,-0.7932479503239322,-0.42346387112030115,0.12213511918630442,0.7064463454909574
3:00:00 PM,10,0.9001866013847694,-1.3507635512770733,0.07268297640105437,-0.7132267340884141,0.12337184630686211,-1.1994915170657992,0.7064463454909574
3:15:00 PM,10,0.9001866013847694,-0.7250033546877528,0.5060721524570311,0.7271551581509137,0.39678970502044375,-0.2350612689899398,0.7064463454909574
3:30:00 PM,10,0.9001866013847694,-0.5909118839900412,0.5927499876682264,0.006964212031249799,0.39678970502044375,-0.2707809078075642,0.7064463454909574
3:45:00 PM,10,0.9001866013847694,1.8897803239176225,0.766105658090617,-0.23309943667530483,-0.42346387112030115,1.533060852482469,-1.82299138161683
4:00:00 PM,10,0.9001866013847694,1.3534144411267761,1.286172669357789,2.167537050390241,0.03223256006900157,1.8366777824322766,-1.82299138161683
4:15:00 PM,10,0.9001866013847694,1.7556888532199109,-0.44738403486611766,1.7674309692126502,-0.15004601240671953,1.6759394077529666,-1.82299138161683
4:30:00 PM,10,0.9001866013847694,1.7780374316695295,0.07268297640105437,-0.0730570042042684,-0.058906726168858975,1.4080421166207835,-1.82299138161683
4:45:00 PM,10,0.9001866013847694,1.2416715488786834,1.4595283397801795,1.1272612393285046,-0.3323245848824406,1.4794813942560323,-1.82299138161683
5:00:00 PM,10,0.9001866013847694,1.8897803239176225,0.766105658090617,1.9274734016836867,0.03223256006900157,2.1045750735644595,-1.82299138161683
5:15:00 PM,10,0.9001866013847694,1.2640201273283018,-0.3607061996549223,-0.23309943667530483,-0.6968817298338827,0.7472287984947318,0.7064463454909574
5:30:00 PM,10,0.9001866013847694,1.420460176475632,0.6794278228794217,1.7674309692126502,-0.058906726168858975,1.6580795883441544,-1.82299138161683
5:45:00 PM,10,0.9001866013847694,1.085231499731353,-0.44738403486611766,2.087515834154723,0.03223256006900157,1.2473037419414736,-1.82299138161683
6:00:00 PM,10,0.9001866013847694,0.9734886074832602,-0.18735052923253165,1.0472400230929866,-0.15004601240671953,0.943686811991666,-0.9798454725809008
6:15:00 PM,10,0.9001866013847694,0.7946999798863115,0.8527834933018124,0.8871975906219501,-0.058906726168858975,0.9972662702181027,0.7064463454909574
6:30:00 PM,10,0.9001866013847694,0.5712141953901255,0.07268297640105437,-0.39314186914634125,-0.6057424435960223,0.2650136744568021,0.7064463454909574
6:45:00 PM,10,0.9001866013847694,0.548865616940507,0.4193943172458357,-0.23309943667530483,-0.6968817298338827,0.33645295209205095,0.7064463454909574
7:00:00 PM,10,0.9001866013847694,0.928791450584023,-0.8807732109220944,0.16700664450228622,1.4904611398747702,0.8901073537652294,-0.9798454725809008
7:15:00 PM,10,0.9001866013847694,0.012499734149660732,-0.44738403486611766,-0.6332055178528959,0.3056504187825832,-0.16362199135469094,0.7064463454909574
7:30:00 PM,10,0.9001866013847694,0.7276542445374556,-0.6207397052885083,-0.47316308538185947,1.0347647086854674,0.5507707849977974,0.7064463454909574
7:45:00 PM,10,0.9001866013847694,0.5712141953901255,-0.18735052923253165,0.32704907697332264,0.8524861362097464,0.6579297014506708,0.7064463454909574
8:00:00 PM,10,0.9001866013847694,0.3700769893435582,-0.7074175404997036,-0.313120652910823,0.12337184630686211,0.10427529977749221,0.7064463454909574
8:15:00 PM,10,0.9001866013847694,-0.00984884429995786,-0.18735052923253165,0.487091509444359,-0.058906726168858975,0.050695841551055575,0.7064463454909574
8:30:00 PM,10,0.9001866013847694,-0.2556832072457624,-0.7940953757108989,0.5671127256798772,-0.3323245848824406,-0.3065005466251886,0.7064463454909574
8:45:00 PM,10,0.9001866013847694,0.2806826755450838,-0.534061870077313,0.24702786073780442,1.4904611398747702,0.4614716879537364,-0.9798454725809008
9:00:00 PM,10,0.9001866013847694,0.1018940479481351,0.6794278228794217,-0.23309943667530483,1.308182567399049,0.425752049136112,-0.9798454725809008
9:15:00 PM,10,0.9001866013847694,0.548865616940507,-0.27402836444372697,-0.1530782204397866,-0.6968817298338827,0.21143421623036546,0.7064463454909574
9:30:00 PM,10,0.9001866013847694,0.6829570876382185,-1.054128881344485,0.487091509444359,0.39678970502044375,0.515051146180173,0.7064463454909574
9:45:00 PM,10,0.9001866013847694,-1.149626345230506,-0.9674510461332897,-1.0333115990304869,0.7613468499718858,-1.1994915170657992,0.7064463454909574
10:00:00 PM,10,0.9001866013847694,-1.3060663943778361,-0.9674510461332897,-1.0333115990304869,1.5816004261126306,-1.1637718782481747,0.7064463454909574
10:15:00 PM,10,0.9001866013847694,-1.261369237478599,-1.054128881344485,-0.8732691665594505,1.4904611398747702,-1.1280522394305503,0.7064463454909574
10:30:00 PM,10,0.9001866013847694,-1.3060663943778361,-1.054128881344485,-1.0333115990304869,1.3993218536369096,-1.2173513364746114,0.7064463454909574
10:45:00 PM,10,0.9001866013847694,-1.2166720805793618,-1.054128881344485,-0.9532903827949687,1.308182567399049,-1.1459120588393625,0.7064463454909574
11:00:00 PM,10,0.9001866013847694,-1.2166720805793618,-0.8807732109220944,-0.8732691665594505,1.9461575710640728,-0.9673138647512404,0.7064463454909574
11:15:00 PM,10,0.9001866013847694,-1.2166720805793618,-0.9674510461332897,-1.0333115990304869,1.125903994923328,-1.181631697656987,0.7064463454909574
11:30:00 PM,10,0.9001866013847694,-1.261369237478599,-0.8807732109220944,-0.9532903827949687,0.12337184630686211,-1.3780897111539212,0.7064463454909574
11:45:00 PM,10,0.9001866013847694,-1.2837178159282177,-0.9674510461332897,-0.8732691665594505,1.125903994923328,-1.1994915170657992,0.7064463454909574
12:00:00 AM,11,1.3985041842941952,-1.261369237478599,-0.9674510461332897,-0.8732691665594505,0.9436254224476069,-1.2173513364746114,0.7064463454909574
12:15:00 AM,11,1.3985041842941952,-1.1943235021297431,-0.8807732109220944,-0.9532903827949687,1.2170432811611887,-1.1101924200217381,0.7064463454909574
12:30:00 AM,11,1.3985041842941952,-1.2166720805793618,-0.8807732109220944,-0.9532903827949687,1.308182567399049,-1.1101924200217381,0.7064463454909574
12:45:00 AM,11,1.3985041842941952,-1.3060663943778361,-1.054128881344485,-1.0333115990304869,0.9436254224476069,-1.3066504335186724,0.7064463454909574
1:00:00 AM,11,1.3985041842941952,-1.3507635512770733,-0.9674510461332897,-0.8732691665594505,0.21451113254472265,-1.4316691693803578,0.7064463454909574
1:15:00 AM,11,1.3985041842941952,-1.1719749236801247,-0.9674510461332897,-0.8732691665594505,0.12337184630686211,-1.3066504335186724,0.7064463454909574
1:30:00 AM,11,1.3985041842941952,-1.3060663943778361,-0.9674510461332897,-1.0333115990304869,1.9461575710640728,-1.092332600612926,0.7064463454909574
1:45:00 AM,11,1.3985041842941952,-1.1719749236801247,-0.8807732109220944,-0.8732691665594505,1.0347647086854674,-1.1101924200217381,0.7064463454909574
2:00:00 AM,11,1.3985041842941952,-1.2390206590289803,-1.054128881344485,-0.8732691665594505,1.4904611398747702,-1.1101924200217381,0.7064463454909574
2:15:00 AM,11,1.3985041842941952,-1.1272777667808875,-0.8807732109220944,-0.8732691665594505,1.2170432811611887,-1.0387531423864893,0.7064463454909574
2:30:00 AM,11,1.3985041842941952,-1.2837178159282177,-0.8807732109220944,-0.8732691665594505,0.6702075637340253,-1.270930794701048,0.7064463454909574
2:45:00 AM,11,1.3985041842941952,-1.2166720805793618,-1.054128881344485,-1.0333115990304869,0.8524861362097464,-1.2530709752922358,0.7064463454909574
3:00:00 AM,11,1.3985041842941952,-1.3060663943778361,-1.054128881344485,-0.9532903827949687,1.5816004261126306,-1.1637718782481747,0.7064463454909574
3:15:00 AM,11,1.3985041842941952,-1.2837178159282177,-1.054128881344485,-0.9532903827949687,1.2170432811611887,-1.2173513364746114,0.7064463454909574
3:30:00 AM,11,1.3985041842941952,-1.1272777667808875,-0.9674510461332897,-1.0333115990304869,1.4904611398747702,-1.0387531423864893,0.7064463454909574
3:45:00 AM,11,1.3985041842941952,-1.261369237478599,-0.9674510461332897,-1.0333115990304869,1.308182567399049,-1.181631697656987,0.7064463454909574
4:00:00 AM,11,1.3985041842941952,0.1465912048473723,-0.44738403486611766,-0.8732691665594505,-0.42346387112030115,-0.252921088398752,-0.13669956354497168
4:15:00 AM,11,1.3985041842941952,-0.03219742274957645,-0.44738403486611766,-0.47316308538185947,0.12337184630686211,-0.19934163017231535,0.7064463454909574
4:30:00 AM,11,1.3985041842941952,0.437122724692414,-0.3607061996549223,-0.6332055178528959,-0.42346387112030115,0.050695841551055575,0.7064463454909574
4:45:00 AM,11,1.3985041842941952,0.16893978329699086,-0.534061870077313,-0.5531843016173776,-0.3323245848824406,-0.16362199135469094,-0.13669956354497168
5:00:00 AM,11,1.3985041842941952,-0.18863747189690658,-1.054128881344485,-1.0333115990304869,-0.3323245848824406,-0.6636969348014328,-0.13669956354497168
5:15:00 AM,11,1.3985041842941952,0.3477284108939396,-0.7074175404997036,-0.7132267340884141,0.48792899125830425,0.06855566095986779,0.7064463454909574
5:30:00 AM,11,1.3985041842941952,-0.2556832072457624,-0.534061870077313,-0.7932479503239322,-0.058906726168858975,-0.5029585601221229,-0.13669956354497168
5:45:00 AM,11,1.3985041842941952,0.7053056660878371,0.8527834933018124,0.8071763743864319,-0.6057424435960223,0.8008082567211684,0.7064463454909574
6:00:00 AM,11,1.3985041842941952,0.9734886074832602,-0.18735052923253165,0.08698542826676801,-0.5146031573581616,0.6579297014506708,0.7064463454909574
6:15:00 AM,11,1.3985041842941952,0.81704855833593,0.9394613285130077,0.8071763743864319,-0.6968817298338827,0.8901073537652294,0.7064463454909574
6:30:00 AM,11,1.3985041842941952,1.5545516471733436,0.07268297640105437,0.40707029320884086,-1.1525781610231856,1.1222850060797882,-1.82299138161683
6:45:00 AM,11,1.3985041842941952,0.8840942936847858,-0.013994858810140965,0.006964212031249799,-0.8791603023096038,0.5329109655889852,0.7064463454909574
7:00:00 AM,11,1.3985041842941952,0.548865616940507,0.4193943172458357,0.487091509444359,-0.9702995885474643,0.4436118685449242,0.7064463454909574
7:15:00 AM,11,1.3985041842941952,0.8617457152351672,0.15936081161224971,0.487091509444359,-1.061438874785325,0.6222100626330462,0.7064463454909574
7:30:00 AM,11,1.3985041842941952,1.532203068723725,0.6794278228794217,0.8871975906219501,-0.9702995885474643,1.372322477803159,-1.82299138161683
7:45:00 AM,11,1.3985041842941952,1.2193229704290647,1.1994948341465936,0.32704907697332264,-0.9702995885474643,1.104425186670976,-1.82299138161683
8:00:00 AM,11,1.3985041842941952,1.7109916963206737,0.5927499876682264,0.24702786073780442,-1.243717447261046,1.3008832001679103,-1.82299138161683
8:15:00 AM,11,1.3985041842941952,1.2416715488786834,1.3728505045689845,0.5671127256798772,-0.3323245848824406,1.3366028389855347,-1.82299138161683
8:30:00 AM,11,1.3985041842941952,0.437122724692414,1.1994948341465936,0.32704907697332264,-0.8791603023096038,0.4971913267713608,0.7064463454909574
8:45:00 AM,11,1.3985041842941952,1.6662945394214366,0.24603864682344503,0.08698542826676801,-0.6057424435960223,1.283023380759098,-1.82299138161683
9:00:00 AM,11,1.3985041842941952,0.05719689104889791,-0.013994858810140965,1.287303671799541,-0.6057424435960223,0.21143421623036546,-0.9798454725809008
9:15:00 AM,11,1.3985041842941952,-0.21098605034652518,-0.44738403486611766,0.08698542826676801,-0.3323245848824406,-0.3065005466251886,-0.13669956354497168
9:30:00 AM,11,1.3985041842941952,-0.7250033546877528,0.15936081161224971,-0.0730570042042684,0.03223256006900157,-0.5565380183485595,0.7064463454909574
9:45:00 AM,11,1.3985041842941952,-0.09924315809843222,-0.27402836444372697,0.40707029320884086,-1.1525781610231856,-0.2707809078075642,0.7064463454909574
10:00:00 AM,11,1.3985041842941952,-0.657957619338897,-0.18735052923253165,0.8871975906219501,-0.42346387112030115,-0.4493791018956863,0.7064463454909574
10:15:00 AM,11,1.3985041842941952,-0.18863747189690658,0.07268297640105437,0.7271551581509137,0.03223256006900157,0.03283602214224337,0.7064463454909574
10:30:00 AM,11,1.3985041842941952,-0.03219742274957645,-0.27402836444372697,0.5671127256798772,0.03223256006900157,0.050695841551055575,0.7064463454909574
10:45:00 AM,11,1.3985041842941952,-0.7920490900366085,-0.44738403486611766,-0.9532903827949687,1.125903994923328,-0.7172763930278695,0.7064463454909574
11:00:00 AM,11,1.3985041842941952,-0.2556832072457624,-0.18735052923253165,-0.23309943667530483,0.8524861362097464,-0.12790235253706653,0.7064463454909574
11:15:00 AM,11,1.3985041842941952,-0.8367462469358458,-0.6207397052885083,-0.0730570042042684,0.9436254224476069,-0.6279772959838084,0.7064463454909574
11:30:00 AM,11,1.3985041842941952,-0.3450775210442367,-0.8807732109220944,-0.7132267340884141,1.0347647086854674,-0.4136594630780619,0.7064463454909574
11:45:00 AM,11,1.3985041842941952,-0.12159173654805082,-0.7074175404997036,-0.7932479503239322,0.6702075637340253,-0.2886407272163764,0.7064463454909574
12:00:00 PM,11,1.3985041842941952,-0.5909118839900412,-0.7074175404997036,-0.7132267340884141,1.0347647086854674,-0.5743978377573717,0.7064463454909574
12:15:00 PM,11,1.3985041842941952,-0.7473519331373714,-0.9674510461332897,-0.0730570042042684,0.7613468499718858,-0.6636969348014328,0.7064463454909574
12:30:00 PM,11,1.3985041842941952,-0.1439403149976694,-0.7940953757108989,-0.0730570042042684,0.8524861362097464,-0.12790235253706653,0.7064463454909574
12:45:00 PM,11,1.3985041842941952,-0.03219742274957645,-0.27402836444372697,-0.313120652910823,0.5790682774961649,-0.03860325549300547,0.7064463454909574
1:00:00 PM,11,1.3985041842941952,-0.3003803641449995,0.4193943172458357,0.32704907697332264,0.21451113254472265,-0.03860325549300547,0.7064463454909574
1:15:00 PM,11,1.3985041842941952,0.6829570876382185,0.15936081161224971,-0.7932479503239322,0.3056504187825832,0.4614716879537364,0.7064463454909574
1:30:00 PM,11,1.3985041842941952,-0.09924315809843222,-0.3607061996549223,0.6471339419153954,0.48792899125830425,0.08641548036867999,0.7064463454909574
1:45:00 PM,11,1.3985041842941952,0.7723514014366928,-0.44738403486611766,-0.1530782204397866,0.3056504187825832,0.5507707849977974,0.7064463454909574
2:00:00 PM,11,1.3985041842941952,-1.3284149728274548,-0.3607061996549223,1.5273673205060956,0.48792899125830425,-0.6994165736190572,0.7064463454909574
2:15:00 PM,11,1.3985041842941952,0.5041684600412697,0.15936081161224971,1.5273673205060956,0.6702075637340253,0.9079671731740416,-0.9798454725809008
2:30:00 PM,11,1.3985041842941952,-0.8590948253854643,0.15936081161224971,0.16700664450228622,0.39678970502044375,-0.5386781989397473,0.7064463454909574
2:45:00 PM,11,1.3985041842941952,-0.9708377176335573,0.24603864682344503,0.6471339419153954,-0.7880210160717432,-0.7351362124366817,0.7064463454909574
3:00:00 PM,11,1.3985041842941952,-0.27803178569538095,-0.6207397052885083,0.32704907697332264,0.21451113254472265,-0.2350612689899398,0.7064463454909574
3:15:00 PM,11,1.3985041842941952,-0.09924315809843222,-0.1006726940213363,1.1272612393285046,0.3056504187825832,0.21143421623036546,-0.9798454725809008
3:30:00 PM,11,1.3985041842941952,0.19128836174660946,0.07268297640105437,-0.6332055178528959,0.6702075637340253,0.15785475800392884,0.7064463454909574
3:45:00 PM,11,1.3985041842941952,1.2416715488786834,-0.44738403486611766,0.24702786073780442,0.12337184630686211,0.9794064508092905,0.7064463454909574
4:00:00 PM,11,1.3985041842941952,0.9958371859328787,-0.27402836444372697,1.9274734016836867,-0.5146031573581616,1.0687055478533516,-1.82299138161683
4:15:00 PM,11,1.3985041842941952,1.1299286566305904,-0.013994858810140965,2.087515834154723,-0.6057424435960223,1.2473037419414736,-1.82299138161683
4:30:00 PM,11,1.3985041842941952,0.7723514014366928,1.286172669357789,2.087515834154723,-0.5146031573581616,1.2473037419414736,-1.82299138161683
4:45:00 PM,11,1.3985041842941952,1.1746258135298275,-0.1006726940213363,1.207282455564023,-0.6968817298338827,1.0508457284445394,-1.82299138161683
5:00:00 PM,11,1.3985041842941952,1.5992488040725807,0.15936081161224971,0.006964212031249799,-0.5146031573581616,1.2115841031238492,-1.82299138161683
5:15:00 PM,11,1.3985041842941952,1.4428087549252506,0.9394613285130077,0.08698542826676801,-0.058906726168858975,1.3544626583943469,-1.82299138161683
5:30:00 PM,11,1.3985041842941952,1.800386010119148,0.07268297640105437,-0.23309943667530483,-0.058906726168858975,1.3901822972119713,-1.82299138161683
5:45:00 PM,11,1.3985041842941952,1.085231499731353,0.9394613285130077,0.487091509444359,-0.6968817298338827,1.0329859090357272,0.7064463454909574
6:00:00 PM,11,1.3985041842941952,0.8617457152351672,0.5060721524570311,0.16700664450228622,-0.3323245848824406,0.765088617903544,0.7064463454909574
6:15:00 PM,11,1.3985041842941952,1.085231499731353,1.026139163724203,1.4473461042705773,-0.7880210160717432,1.2473037419414736,-1.82299138161683
6:30:00 PM,11,1.3985041842941952,0.548865616940507,-1.054128881344485,0.40707029320884086,-0.6968817298338827,0.17571457741274105,0.7064463454909574
6:45:00 PM,11,1.3985041842941952,0.6606085091885999,-0.8807732109220944,-0.313120652910823,-0.3323245848824406,0.21143421623036546,0.7064463454909574
7:00:00 PM,11,1.3985041842941952,-0.12159173654805082,-0.7074175404997036,-0.47316308538185947,0.8524861362097464,-0.18148181076350314,0.7064463454909574
7:15:00 PM,11,1.3985041842941952,0.1465912048473723,-0.9674510461332897,-0.313120652910823,1.2170432811611887,0.08641548036867999,-0.9798454725809008
7:30:00 PM,11,1.3985041842941952,0.5935627738397441,0.6794278228794217,-0.1530782204397866,1.125903994923328,0.8008082567211684,-0.9798454725809008
7:45:00 PM,11,1.3985041842941952,0.1018940479481351,0.5060721524570311,-0.313120652910823,0.39678970502044375,0.19357439682155325,0.7064463454909574
8:00:00 PM,11,1.3985041842941952,0.7053056660878371,-0.3607061996549223,0.32704907697332264,-0.7880210160717432,0.40789222972729977,0.7064463454909574
8:15:00 PM,11,1.3985041842941952,0.1465912048473723,-0.1006726940213363,-0.6332055178528959,0.48792899125830425,0.050695841551055575,0.7064463454909574
8:30:00 PM,11,1.3985041842941952,-0.12159173654805082,-0.013994858810140965,0.5671127256798772,0.8524861362097464,0.19357439682155325,0.7064463454909574
8:45:00 PM,11,1.3985041842941952,-0.07689457964881363,-0.44738403486611766,-0.47316308538185947,-0.5146031573581616,-0.3600800048516252,-0.13669956354497168
9:00:00 PM,11,1.3985041842941952,0.30303125399470243,0.5927499876682264,0.006964212031249799,-0.15004601240671953,0.33645295209205095,0.7064463454909574
9:15:00 PM,11,1.3985041842941952,0.5935627738397441,-0.27402836444372697,0.16700664450228622,0.03223256006900157,0.4614716879537364,0.7064463454909574
